Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.479427+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4536,372,,781250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1190,105758,3123,2552,948,3516,2203410096128,10724,8,2613248,4536,15,100,21,100,0,0,0,,,4,625000,2203399610368,10.0.19045,9596928,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.494231+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4588,276,,1562500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3515,977651,4566,2824,948,5668,2203466579968,15836,8,2891776,4588,19,128,33,130,0,0,0,,,3,937500,2203416768512,10.0.19045,14004224,0,0
1717239514.0339634,pc-dedo,spoolsv.exe,,Win32_Process,20240601121517.511459+120,Win32_ComputerSystem,PC-DEDO,spoolsv.exe,,,4708,519,,8906250,,,spoolsv.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,52971,4163429,9486,6652,948,7420,2203462873088,19692,8,6811648,4708,25,181,38,182,2,232,0,,,9,2187500,2203450384384,10.0.19045,17674240,2,320
1717239514.0339634,pc-dedo,WmiPrvSE.exe,,Win32_Process,20240601121517.514401+120,Win32_ComputerSystem,PC-DEDO,WmiPrvSE.exe,,,4720,471,,164375000,,,WmiPrvSE.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,97200,676649,145079,17756,1228,21856,2203508989952,40084,8,18182144,4720,23,217,29,285,17722,17385449,0,,,10,167187500,2203476287488,10.0.19045,31744000,17303,1668840
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.542447+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,4872,181,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1624,19590,2570,2080,948,2360,2203402530816,9036,8,2129920,4872,11,83,16,93,346,19892,0,,,5,156250,2203399905280,10.0.19045,8228864,261,27048
1717239514.0339634,pc-dedo,armsvc.exe,,Win32_Process,20240601121517.567822+120,Win32_ComputerSystem,PC-DEDO,armsvc.exe,,,5276,144,,0,,,armsvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,26,188,2108,1680,948,1940,78548992,7060,8,1720320,5276,9,81,10,81,0,0,0,,,2,156250,73519104,10.0.19045,6787072,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.571102+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5300,162,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,266,6196,3386,4108,948,4544,2203406512128,11756,8,4206592,5300,12,72,13,74,148,570861,0,,,7,468750,2203400220672,10.0.19045,9035776,0,0
1717239514.0339634,pc-dedo,AsusUpdateCheck.exe,,Win32_Process,20240601121517.571483+120,Win32_ComputerSystem,PC-DEDO,AsusUpdateCheck.exe,,,5308,180,,0,,,AsusUpdateCheck.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,126,780,3065,2064,948,2552,4396273664,11008,8,2113536,5308,11,113,13,114,36,724,0,,,2,0,4388552704,10.0.19045,9936896,0,0
1717239514.0339634,pc-dedo,AsSysCtrlService.exe,,Win32_Process,20240601121517.572278+120,Win32_ComputerSystem,PC-DEDO,AsSysCtrlService.exe,,,5316,142,,312500,,,AsSysCtrlService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,38,514,1963,1296,948,1572,47271936,6964,8,1327104,5316,9,82,10,82,0,0,0,,,3,0,42024960,10.0.19045,6467584,0,0
1717239514.0339634,pc-dedo,AdAppMgrSvc.exe,,Win32_Process,20240601121517.574463+120,Win32_ComputerSystem,PC-DEDO,AdAppMgrSvc.exe,,,5328,497,,11718750,,,AdAppMgrSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,58348,3080416,20529,7676,948,8360,154673152,26896,8,7860224,5328,31,270,35,278,99,138519,0,,,16,9375000,142479360,10.0.19045,24875008,561,674756
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.574996+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5340,385,,9218750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,107,3506,2516,3040,948,3260,2203396296704,8804,8,3112960,5340,9,78,12,78,0,0,0,,,4,2500000,2203395231744,10.0.19045,7450624,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.575018+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5348,371,,30625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,13170,1025991,156576,29704,948,64228,2204056981504,74524,8,30416896,5348,27,122,1028,1031,2604,7546678,0,,,7,27187500,2203575803904,10.0.19045,15790080,71482,347630614
1717239514.0339634,pc-dedo,CueLLAccessService.exe,,Win32_Process,20240601121517.575120+120,Win32_ComputerSystem,PC-DEDO,CueLLAccessService.exe,,,5356,278,,495625000,,,CueLLAccessService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,18741124,40331919,3652,2248,948,2684,74801152,13232,8,2301952,5356,18,140,21,141,0,0,0,,,3,149843750,66936832,10.0.19045,12767232,24,2190
1717239514.0339634,pc-dedo,AppleMobileDeviceService.exe,,Win32_Process,20240601121517.575706+120,Win32_ComputerSystem,PC-DEDO,AppleMobileDeviceService.exe,,,5376,226,,625000,,,AppleMobileDeviceService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,423,16174,4022,3496,948,3636,4452827136,13748,8,3579904,5376,18,215,19,215,4,20896,0,,,8,0,4447584256,10.0.19045,12238848,0,0
1717239514.0339634,pc-dedo,FNPLicensingService.exe,,Win32_Process,20240601121517.579717+120,Win32_ComputerSystem,PC-DEDO,FNPLicensingService.exe,,,5400,214,,2500000,,,FNPLicensingService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1375,1776,11010,2612,948,3024,68419584,11644,8,2674688,5400,15,103,18,106,0,0,0,,,9,1406250,60850176,10.0.19045,10813440,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.580245+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5408,329,,14375000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2660,438672,357722,25412,948,525448,2204224589824,421344,8,26021888,5408,22,132,36,141,2199,403954380,0,,,16,37656250,2203621928960,10.0.19045,30642176,269,1600764
1717239514.0339634,pc-dedo,nisvcloc.exe,,Win32_Process,20240601121517.581650+120,Win32_ComputerSystem,PC-DEDO,nisvcloc.exe,,,5432,151,,312500,,,nisvcloc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5087,133800,2332,1252,948,1752,49500160,7164,8,1282048,5432,11,80,16,81,0,0,0,,,2,156250,40325120,10.0.19045,6578176,0,0
1717239514.0339634,pc-dedo,ijplmsvc.exe,,Win32_Process,20240601121517.581706+120,Win32_ComputerSystem,PC-DEDO,ijplmsvc.exe,,,5440,184,,625000,,,ijplmsvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1271,43122,7672,1640,948,2924,68255744,8972,8,1679360,5440,11,97,16,109,0,0,0,,,2,781250,48771072,10.0.19045,8245248,0,0
1717239514.0339634,pc-dedo,CorsairGamingAudioCfgService64.exe,,Win32_Process,20240601121517.581203+120,Win32_ComputerSystem,PC-DEDO,CorsairGamingAudioCfgService64.exe,,,5420,267,,468750,,,CorsairGamingAudioCfgService64.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,908,20364,2704,2236,948,2524,4399992832,8628,8,2289664,5420,12,105,15,106,879,10656,0,,,16,312500,4389507072,10.0.19045,7979008,334,28705
1717239514.0339634,pc-dedo,atkexComSvc.exe,,Win32_Process,20240601121517.583395+120,Win32_ComputerSystem,PC-DEDO,atkexComSvc.exe,,,5456,188,,312500,,,atkexComSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,236,399,3824,6120,948,6592,68751360,13900,8,6266880,5456,12,86,14,87,1,440368,0,,,2,13750000,59576320,10.0.19045,9015296,1,39680
1717239514.0339634,pc-dedo,nisds.exe,,Win32_Process,20240601121517.591222+120,Win32_ComputerSystem,PC-DEDO,nisds.exe,,,5500,156,,156250,,,nisds.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,51,164,2053,2168,948,2284,4403466240,7500,8,2220032,5500,12,80,12,81,0,0,0,,,29,312500,4399267840,10.0.19045,6533120,0,0
1717239514.0339634,pc-dedo,wslservice.exe,,Win32_Process,20240601121517.594136+120,Win32_ComputerSystem,PC-DEDO,wslservice.exe,,,5520,460,,781250,,,wslservice.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,907,18879,7395,5680,948,7012,2203473768448,21440,8,5816320,5520,21,209,25,209,24,6093,0,,,9,468750,2203466952704,10.0.19045,19939328,13,9896
1717239514.0339634,pc-dedo,niauth_daemon.exe,,Win32_Process,20240601121517.594394+120,Win32_ComputerSystem,PC-DEDO,niauth_daemon.exe,,,5528,161,,625000,,,niauth_daemon.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,200,2800,2345,1824,948,2188,54972416,8060,8,1867776,5528,11,81,12,82,91,3620,0,,,8,5937500,48418816,10.0.19045,7385088,3,119
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.595102+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5540,335,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,286,4140,3641,5272,948,5420,2203419709440,13128,8,5398528,5540,15,97,16,97,90,339492,0,,,17,625000,2203417612288,10.0.19045,10285056,0,0
1717239514.0339634,pc-dedo,MpDefenderCoreService.exe,,Win32_Process,20240601121517.596199+120,Win32_ComputerSystem,PC-DEDO,MpDefenderCoreService.exe,,,5560,505,,7031250,,,MpDefenderCoreService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,12162,128458,47108,12976,948,15288,2203448504320,26780,8,13287424,5560,17,154,23,175,368,5273531,0,,,8,2500000,2203437338624,10.0.19045,18833408,12,11320
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.597696+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5568,368,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,649,34048,3619,2872,948,3832,2203415515136,11836,8,2940928,5568,17,100,21,101,1,116,0,,,5,468750,2203402838016,10.0.19045,10137600,1,160
1717239514.0339634,pc-dedo,MsMpEng.exe,,Win32_Process,20240601121517.603439+120,Win32_ComputerSystem,PC-DEDO,MsMpEng.exe,,,5596,961,,456718750,,,MsMpEng.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1303153,237074624,2443594,468464,948,1036052,2204776894464,1006804,8,479707136,5596,199,604,345,1145,31354,4107595702,0,,,52,3935625000,2204245766144,10.0.19045,418242560,18440,426358707
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.603738+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5608,284,,1562500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1505,86612,4137,3276,948,3944,2203423805440,13740,8,3354624,5608,15,123,18,125,0,0,0,,,4,312500,2203413831680,10.0.19045,11984896,281,41834
1717239514.0339634,pc-dedo,AdobeUpdateService.exe,,Win32_Process,20240601121517.603928+120,Win32_ComputerSystem,PC-DEDO,AdobeUpdateService.exe,,,5616,264,,937500,,,AdobeUpdateService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5780,15284,4499,3636,948,4512,108421120,13308,8,3723264,5616,15,124,21,140,30,537509,0,,,6,468750,94621696,10.0.19045,12222464,100,17921
1717239514.0339634,pc-dedo,nimxs.exe,,Win32_Process,20240601121517.604051+120,Win32_ComputerSystem,PC-DEDO,nimxs.exe,,,5624,357,,1093750,,,nimxs.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3204,40380,6832,11264,948,11832,119554048,23960,8,11534336,5624,45,181,48,184,1275,1189567,0,,,13,13593750,108806144,10.0.19045,18259968,19,35801
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.606598+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5636,145,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,91,1112,2010,1592,948,1860,2203395309568,7536,8,1630208,5636,9,71,10,72,0,0,0,,,1,0,2203391111168,10.0.19045,6619136,0,0
1717239514.0339634,pc-dedo,nipxicms.exe,,Win32_Process,20240601121517.607088+120,Win32_ComputerSystem,PC-DEDO,nipxicms.exe,,,5644,183,,625000,,,nipxicms.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1614,22603,3484,1552,948,3856,57057280,9948,8,1589248,5644,11,100,21,101,78,10223,0,,,2,312500,49610752,10.0.19045,8568832,0,0
1717239514.0339634,pc-dedo,OriginWebHelperService.exe,,Win32_Process,20240601121517.616677+120,Win32_ComputerSystem,PC-DEDO,OriginWebHelperService.exe,,,5696,373,,2656250,,,OriginWebHelperService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3284,18730,33105,5388,948,5496,122134528,21628,4,5517312,5696,25,188,27,216,9,1019,0,,,14,4375000,106573824,10.0.19045,13938688,10,603
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.618958+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5708,366,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,538,13718,7138,4336,948,5052,2203442118656,21696,8,4440064,5708,19,156,21,168,1021,4193304,0,,,5,781250,2203429863424,10.0.19045,20344832,86,197664
1717239514.0339634,pc-dedo,vmcompute.exe,,Win32_Process,20240601121517.622177+120,Win32_ComputerSystem,PC-DEDO,vmcompute.exe,,,5724,189,,312500,,,vmcompute.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,319,10503,4820,4516,948,6144,2203395649536,15192,8,4624384,5724,11,65,15,69,25,102584,0,,,3,625000,2203390095360,10.0.19045,11874304,0,0
1717239514.0339634,pc-dedo,AdskLicensingService.exe,,Win32_Process,20240601121517.623025+120,Win32_ComputerSystem,PC-DEDO,AdskLicensingService.exe,,,5732,163,,1718750,,,AdskLicensingService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,829,5602,5116,12576,948,14268,871116800,17116,8,12877824,5732,16,72,16,72,138,757754,0,,,17,1406250,868495360,10.0.19045,13373440,37,84092
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.626629+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5768,664,,13125000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,8847,1328159,202499,22896,948,66452,2203731140608,211520,8,23445504,5768,30,235,35,596,374,106091545,0,,,11,38906250,2203540070400,10.0.19045,37904384,1425,6872854
1717239514.0339634,pc-dedo,inetinfo.exe,,Win32_Process,20240601121517.630353+120,Win32_ComputerSystem,PC-DEDO,inetinfo.exe,,,5812,197,,156250,,,inetinfo.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,594,12378,8324,17020,948,17380,2203433283584,26752,8,17428480,5812,18,102,19,103,14,574775,0,,,3,625000,2203429613568,10.0.19045,17203200,2,564475
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.633225+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5844,216,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,379,8302,3949,5144,948,5520,2203422781440,12628,8,5267456,5844,15,84,16,84,175,741661,0,,,23,312500,2203420160000,10.0.19045,10178560,0,47264
1717239514.0339634,pc-dedo,WmiPrvSE.exe,,Win32_Process,20240601121517.641109+120,Win32_ComputerSystem,PC-DEDO,WmiPrvSE.exe,,,5968,656,,179218750,,,WmiPrvSE.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,464086,646012542,989589,18752,1228,28016,2204451766272,499712,8,19202048,5968,45,209,47,2054,14013,10052241,0,,,15,194843750,2203483586560,10.0.19045,35147776,185,70958
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.650903+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,6056,143,,312500,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,207,4946,1779,1320,948,1484,2203390115840,6484,8,1351680,6056,8,62,9,64,45,23040,0,,,3,0,2203387289600,10.0.19045,6103040,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.662441+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,5020,215,,8281250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,66344,258930,3231,2664,948,2896,2203408859136,10092,8,2727936,5020,12,88,14,92,24046,1549824,0,,,8,6875000,2203405185024,10.0.19045,9617408,16033,2129576
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.703313+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,6348,136,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,858,71212,2359,1568,948,1832,2203393712128,6376,8,1605632,6348,9,63,9,63,0,0,0,,,4,0,2203390042112,10.0.19045,6430720,0,0
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.710837+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,6428,218,,156250,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1128,95902,2392,2632,948,2956,2203417038848,8528,8,2695168,6428,13,87,16,91,0,0,0,,,17,0,2203413368832,10.0.19045,7532544,0,0
1717239514.0339634,pc-dedo,nimdnsResponder.exe,,Win32_Process,20240601121517.723012+120,Win32_ComputerSystem,PC-DEDO,nimdnsResponder.exe,,,6524,306,,5625000,,,nimdnsResponder.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,27393,1466618,4557,3064,948,3548,48910336,10076,8,3137536,6524,34,95,87,95,1,92,0,,,2,2812500,39952384,10.0.19045,8556544,1,116
1717239514.0339634,pc-dedo,nipxism.exe,,Win32_Process,20240601121517.723904+120,Win32_ComputerSystem,PC-DEDO,nipxism.exe,,,6532,338,,11406250,,,nipxism.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,39012,3757532,10966,12912,948,13700,111128576,17576,8,13221888,6532,36,154,42,157,567,292321,0,,,13,2343750,96448512,10.0.19045,14229504,2,463
1717239514.0339634,pc-dedo,lkads.exe,,Win32_Process,20240601121517.735390+120,Win32_ComputerSystem,PC-DEDO,lkads.exe,,,6624,267,,312500,,,lkads.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1941,39105,2982,3156,948,3492,64802816,10992,8,3231744,6624,22,101,25,102,24,454,0,,,11,312500,58462208,10.0.19045,9379840,1,103
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.747724+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,6724,170,,625000,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,705,18330,2835,1788,948,2240,2203401830400,9752,8,1830912,6724,10,83,13,83,21,8390624,0,,,1,156250,2203397103616,10.0.19045,9175040,1,8389244
1717239514.0339634,pc-dedo,niroco.exe,,Win32_Process,20240601121517.757385+120,Win32_ComputerSystem,PC-DEDO,niroco.exe,,,6808,467,,3593750,,,niroco.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,6050,128546,8869,11556,948,11940,4494848000,27240,8,11833344,6808,41,232,45,235,530,288102,0,,,33,781250,4481216512,10.0.19045,22147072,0,0
1717239514.0339634,pc-dedo,nidevldu.exe,,Win32_Process,20240601121517.788508+120,Win32_ComputerSystem,PC-DEDO,nidevldu.exe,,,7060,357,,1250000,,,nidevldu.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1645,17992,5812,10356,948,10824,113418240,18076,8,10604544,7060,30,177,32,178,169,239186,0,,,12,0,104460288,10.0.19045,14508032,0,0
1717239514.0339634,pc-dedo,niDiscSvc.exe,,Win32_Process,20240601121517.825448+120,Win32_ComputerSystem,PC-DEDO,niDiscSvc.exe,,,7368,251,,312500,,,niDiscSvc.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3195,45109,2487,2552,948,2868,62840832,8840,8,2613248,7368,22,93,25,94,0,0,0,,,12,0,56500224,10.0.19045,7876608,0,0
1717239514.0339634,pc-dedo,lktsrv.exe,,Win32_Process,20240601121517.830374+120,Win32_ComputerSystem,PC-DEDO,lktsrv.exe,,,7400,271,,468750,,,lktsrv.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1025,20550,3002,3496,948,3772,70545408,10836,8,3579904,7400,22,102,24,102,18,454,0,,,16,0,65298432,10.0.19045,9834496,1,103
1717239514.0339634,pc-dedo,nidmsrv.exe,,Win32_Process,20240601121517.832612+120,Win32_ComputerSystem,PC-DEDO,nidmsrv.exe,,,7436,258,,156250,,,nidmsrv.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1022,20574,2995,3280,948,3536,67854336,10704,8,3358720,7436,21,102,23,102,18,454,0,,,14,156250,62607360,10.0.19045,9674752,1,103
1717239514.0339634,pc-dedo,dasHost.exe,,Win32_Process,20240601121517.854560+120,Win32_ComputerSystem,PC-DEDO,dasHost.exe,,,7568,1115,,1562500,,,dasHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5885,407097,7604,6756,5340,12152,2203502493696,22884,8,6918144,7568,21,177,41,199,0,0,0,,,11,1250000,2203434860544,10.0.19045,16896000,13,67917
1717239514.0339634,pc-dedo,svchost.exe,,Win32_Process,20240601121517.935306+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,,,7848,399,,468750,,,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,389,18972,4153,3688,948,4224,2203431383040,14600,8,3776512,7848,26,132,28,133,2,232,0,,,12,156250,2203424043008,10.0.19045,13152256,2,320
1717239514.0339634,pc-dedo,dllhost.exe,,Win32_Process,20240601121518.331967+120,Win32_ComputerSystem,PC-DEDO,dllhost.exe,,,8588,214,,312500,,,dllhost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1180,28174,4275,4068,1228,4408,2203558309888,12228,8,4165632,8588,18,111,30,112,34,2736128,0,,,4,0,2203551199232,10.0.19045,11538432,67,1196032
