Time,Host,Caption,CommandLine,CreationClassName,CreationDate,CSCreationClassName,CSName,Description,ExecutablePath,ExecutionState,Handle,HandleCount,InstallDate,KernelModeTime,MaximumWorkingSetSize,MinimumWorkingSetSize,Name,OSCreationClassName,OSName,OtherOperationCount,OtherTransferCount,PageFaults,PageFileUsage,ParentProcessId,PeakPageFileUsage,PeakVirtualSize,PeakWorkingSetSize,Priority,PrivatePageCount,ProcessId,QuotaNonPagedPoolUsage,QuotaPagedPoolUsage,QuotaPeakNonPagedPoolUsage,QuotaPeakPagedPoolUsage,ReadOperationCount,ReadTransferCount,SessionId,Status,TerminationDate,ThreadCount,UserModeTime,VirtualSize,WindowsVersion,WorkingSetSize,WriteOperationCount,WriteTransferCount
1698485035.8618069,pc-dedo,Spotify.exe,"""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --log-severity=disable --user-agent-product=""Chrome/116.0.5845.190 Spotify/1.2.22.982"" --lang=it --user-data-dir=""C:\Users\User\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\LocalCache\Spotify"" --log-file=""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\debug.log"" --mojo-platform-channel-handle=3476 --field-trial-handle=1952,i,4276621973474742882,11673791487956776045,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,DocumentPictureInPictureAPI /prefetch:8",Win32_Process,20231028094934.695601+120,Win32_ComputerSystem,PC-DEDO,Spotify.exe,C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe,,8448,258,,312500,1380,200,Spotify.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,542,30222,7543,15952,12704,16516,73400979456,27724,8,16334848,8448,19,659,23,659,575,461415,28,,,7,156250,73399930880,10.0.19045,24150016,1083,489870
1698485035.8618069,pc-dedo,Spotify.exe,"""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --log-severity=disable --user-agent-product=""Chrome/116.0.5845.190 Spotify/1.2.22.982"" --lang=it --user-data-dir=""C:\Users\User\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\LocalCache\Spotify"" --log-file=""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\debug.log"" --mojo-platform-channel-handle=3424 --field-trial-handle=1952,i,4276621973474742882,11673791487956776045,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,DocumentPictureInPictureAPI /prefetch:8",Win32_Process,20231028094934.708230+120,Win32_ComputerSystem,PC-DEDO,Spotify.exe,C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe,,24536,403,,30156250,1380,200,Spotify.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,74997,1190689,39910,20268,12704,23064,73456795648,42032,8,20754432,24536,32,717,81,757,21874,8678028,28,,,12,33593750,73430581248,10.0.19045,38924288,40206,11397361
1698485035.8618069,pc-dedo,backgroundTaskHost.exe,"""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:Spotify.AppXtdk8mnjd568eshy3qjgb1wew6q74vv2f.mca",Win32_Process,20231028094934.740039+120,Win32_ComputerSystem,PC-DEDO,backgroundTaskHost.exe,C:\Windows\system32\backgroundTaskHost.exe,,5048,167,,156250,1380,200,backgroundTaskHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,95,3548,4081,2512,1128,2676,2203435065344,14420,8,2572288,5048,9,148,10,152,1,0,28,,,4,156250,2203431784448,10.0.19045,13824000,0,0
1698485035.8618069,pc-dedo,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,Win32_Process,20231028094934.961793+120,Win32_ComputerSystem,PC-DEDO,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,,15624,115,,156250,1380,200,RuntimeBroker.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,58,1506,2316,1400,1128,1896,2203412836352,8224,8,1433600,15624,8,98,9,109,0,0,28,,,1,0,2203403927552,10.0.19045,7229440,0,0
1698485035.8618069,pc-dedo,Spotify.exe,"""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe"" --type=renderer --log-severity=disable --user-agent-product=""Chrome/116.0.5845.190 Spotify/1.2.22.982"" --disable-spell-checking --user-data-dir=""C:\Users\User\AppData\Local\Packages\SpotifyAB.SpotifyMusic_zpdnekdrzrea0\LocalCache\Spotify"" --first-renderer-process --autoplay-policy=no-user-gesture-required --log-file=""C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\debug.log"" --disable-blink-features=WebCodecs --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1697131501387486 --launch-time-ticks=1347873786532 --mojo-platform-channel-handle=4488 --field-trial-handle=1952,i,4276621973474742882,11673791487956776045,262144 --disable-features=BackForwardCache,CalculateNativeWinOcclusion,DocumentPictureInPictureAPI /prefetch:1",Win32_Process,20231028094935.187464+120,Win32_ComputerSystem,PC-DEDO,Spotify.exe,C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.222.982.0_x64__zpdnekdrzrea0\Spotify.exe,,10624,404,,43125000,1380,200,Spotify.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,546,30642,2006709,140376,12704,217948,91199213568,276724,4,143745024,10624,26,734,32,770,22978,363205259,28,,,21,462500000,91178172416,10.0.19045,182095872,21809,40994423
1698485035.8618069,pc-dedo,jusched.exe,"""C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe"" ",Win32_Process,20231028094935.349412+120,Win32_ComputerSystem,PC-DEDO,jusched.exe,C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe,,776,295,,625000,1380,200,jusched.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,589,8034,14959,3084,3356,3728,109932544,18416,8,3158016,776,17,189,20,199,8,2573,28,,,1,312500,94060544,10.0.19045,16965632,4,1000
1698485035.8618069,pc-dedo,AcWebBrowser.exe,"""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\acwebbrowser.exe"" --type=gpu-process --channel=""22376.0.1479708164\505853869"" --no-sandbox --lang=it-IT --log-file=""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\debug.log"" --log-severity=disable --peerpid=9332 --disable-direct-composition --supports-dual-gpus=false --gpu-driver-bug-workarounds=4,12,13,25,54 --gpu-vendor-id=0x1002 --gpu-device-id=0x731f --gpu-driver-vendor=""Advanced Micro Devices, Inc."" --gpu-driver-version=31.0.12027.9001 --lang=it-IT --log-file=""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\debug.log"" --log-severity=disable --peerpid=9332 --mojo-platform-channel-handle=1580 /prefetch:2",Win32_Process,20231028094935.569059+120,Win32_ComputerSystem,PC-DEDO,AcWebBrowser.exe,C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\acwebbrowser.exe,,12548,616,,2031250,1380,200,AcWebBrowser.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,476,8592,33732,86204,22376,620384,892911616,69252,8,88272896,12548,34,529,44,562,896,36348,28,,,21,2812500,397467648,10.0.19045,36937728,478,127156
1698485035.8618069,pc-dedo,iCUE.exe,"""C:\Program Files (x86)\Corsair\CORSAIR iCUE Software/iCUE.exe"" --autorun",Win32_Process,20231028094935.854365+120,Win32_ComputerSystem,PC-DEDO,iCUE.exe,C:\Program Files (x86)\Corsair\CORSAIR iCUE Software\iCUE.exe,,25680,1014,,2415000000,1380,200,iCUE.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,3491248,65755198,198928,162216,1464,163784,952266752,213704,8,166109184,25680,88,1262,103,1276,450470,240660323,28,,,70,5025468750,899837952,10.0.19045,111013888,599745,208576283
1698485035.8618069,pc-dedo,CNQMMAIN.EXE,"""C:\Program Files (x86)\Canon\Quick Menu\CNQMMAIN.EXE"" /logon",Win32_Process,20231028094935.888836+120,Win32_ComputerSystem,PC-DEDO,CNQMMAIN.EXE,C:\Program Files (x86)\Canon\Quick Menu\CNQMMAIN.EXE,,7312,2245,,10468750,1380,200,CNQMMAIN.EXE,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,5079,273284,180976,102040,3356,102964,688422912,126264,8,104488960,7312,56,699,59,753,1209,2368197,28,,,17,6406250,619913216,10.0.19045,21196800,127,3148
1698485035.8618069,pc-dedo,AcWebBrowser.exe,"""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\acwebbrowser.exe"" --type=renderer --no-sandbox --primordial-pipe-token=56A05315C9FE33C1CA3DAB73E8F0A92D --lang=en-US --lang=it-IT --log-file=""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\debug.log"" --log-severity=disable --peerpid=9332 --enable-pinch --device-scale-factor=1 --num-raster-threads=4 --content-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --video-image-texture-target=3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553 --channel=""22376.1.280359254\281369851"" --mojo-platform-channel-handle=1892 /prefetch:1",Win32_Process,20231028094936.250357+120,Win32_ComputerSystem,PC-DEDO,AcWebBrowser.exe,C:\Program Files (x86)\Autodesk\Autodesk Desktop App\acwebbrowser\acwebbrowser.exe,,24724,391,,466718750,1380,200,AcWebBrowser.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,333,6110,53155,49632,22376,66916,446996480,87464,8,50823168,24724,33,613,45,646,891,185708,28,,,15,2267500000,420388864,10.0.19045,47374336,1518,1346082
1698485035.8618069,pc-dedo,splwow64.exe,C:\Windows\splwow64.exe 8192,Win32_Process,20231028094937.619715+120,Win32_ComputerSystem,PC-DEDO,splwow64.exe,C:\Windows\splwow64.exe,,22608,188,,1718750,1380,200,splwow64.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1413,30650,14447,3248,7312,4028,2203452289024,13008,8,3325952,22608,13,169,15,181,6136,17910,28,,,4,312500,2203443728384,10.0.19045,10993664,0,0
1698485035.8618069,pc-dedo,CNMNSST.exe,"""C:\Program Files (x86)\Canon\IJ Network Scanner Selector EX\CNMNSST.exe"" /FORCE",Win32_Process,20231028094937.976306+120,Win32_ComputerSystem,PC-DEDO,CNMNSST.exe,C:\Program Files (x86)\Canon\IJ Network Scanner Selector EX\CNMNSST.exe,,23744,204,,312500,1380,200,CNMNSST.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,194,5572,12846,2312,3356,2728,85766144,10168,8,2367488,23744,13,153,15,155,0,0,28,,,1,468750,79212544,10.0.19045,9474048,0,0
1698485035.8618069,pc-dedo,GoogleDesktop.exe,"""C:\Program Files (x86)\Google\Google Desktop Search\GoogleDesktop.exe"" /startup",Win32_Process,20231028094938.474882+120,Win32_ComputerSystem,PC-DEDO,GoogleDesktop.exe,C:\Program Files (x86)\Google\Google Desktop Search\GoogleDesktop.exe,,23292,720,,113906250,9692,9692,GoogleDesktop.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,133147,8846076,315861,14116,3356,15292,185815040,22316,8,14454784,23292,32,286,37,298,120202,21316369,28,,,14,62031250,178475008,10.0.19045,9994240,69867,49572115
1698485035.8618069,pc-dedo,CNQMUPDT.EXE,"""C:\Program Files (x86)\Canon\Quick Menu\CNQMUPDT.EXE"" ",Win32_Process,20231028094938.749623+120,Win32_ComputerSystem,PC-DEDO,CNQMUPDT.EXE,C:\Program Files (x86)\Canon\Quick Menu\CNQMUPDT.EXE,,18012,285,,1562500,1380,200,CNQMUPDT.EXE,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,948,62260,18660,35596,7312,36052,273297408,31192,8,36450304,18012,22,403,24,435,573,1109759,28,,,6,1562500,248795136,10.0.19045,19816448,0,0
1698485035.8618069,pc-dedo,GoogleDesktop.exe,"""GoogleDesktop.exe"" /crawl /recent /ie /shell",Win32_Process,20231028094939.554199+120,Win32_ComputerSystem,PC-DEDO,GoogleDesktop.exe,C:\Program Files (x86)\Google\Google Desktop Search\GoogleDesktop.exe,,26600,402,,58593750,4836,4836,GoogleDesktop.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,254720,31443362,235034,13820,23292,14588,133885952,15968,8,14151680,26600,22,210,26,282,2945,5340329,28,,,8,28593750,126152704,10.0.19045,6602752,3834,2489738
1698485035.8618069,pc-dedo,ChromaCam SystemTray.exe,"""C:\Program Files (x86)\Personify\ChromaCam\ChromaCam SystemTray.exe"" ",Win32_Process,20231028094940.253276+120,Win32_ComputerSystem,PC-DEDO,ChromaCam SystemTray.exe,C:\Program Files (x86)\Personify\ChromaCam\ChromaCam SystemTray.exe,,10860,284,,62500000,1380,200,ChromaCam SystemTray.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,413,9804,30500,18216,3356,22588,256040960,30412,8,18653184,10860,20,373,23,406,38,144228,28,,,5,18906250,231755776,10.0.19045,24842240,0,0
1698485035.8618069,pc-dedo,GenuineService.exe,"""C:\Program Files\Autodesk\Genuine Service\x64\GenuineService.exe"" ",Win32_Process,20231028094941.139042+120,Win32_ComputerSystem,PC-DEDO,GenuineService.exe,C:\Program Files\Autodesk\Genuine Service\x64\GenuineService.exe,,21412,226,,307968750,1380,200,GenuineService.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,406,26143,4130166,5936,3356,7504,2203459342336,17892,8,6078464,21412,14,181,19,182,73,247560,28,,,2,17968750,2203445014528,10.0.19045,13316096,11,1296
1698485035.8618069,pc-dedo,GaomonTablet.exe,"""C:\Users\User\AppData\Roaming\GaomonTablet\GaomonTablet.exe"" ",Win32_Process,20231028094941.607939+120,Win32_ComputerSystem,PC-DEDO,GaomonTablet.exe,C:\Users\User\AppData\Roaming\GaomonTablet\GaomonTablet.exe,,16528,402,,22343750,1380,200,GaomonTablet.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1074,35152,19831,9688,3356,10200,178933760,30432,8,9920512,16528,22,265,26,295,109087,456612,28,,,4,5468750,144101376,10.0.19045,24178688,10,5360
1698485035.8618069,pc-dedo,TabletServer.exe,"""C:\Users\User\AppData\Roaming\GaomonTablet\TabletServer.exe"" Json={
   \@AdUrl\@ : \@\@,
   \@BrandName\@ : \@Gaomon\@,
   \@CfgWndMark\@ : \@GaomonWndMark\@,
   \@DataPath\@ : \@C:\\Users\\User\\AppData\\Roaming\\Gaomon\\data\@,
   \@ServerUrl\@ : \@\@,
   \@WndProp\@ : \@GaomonServer\@,
   \@WndPropValue\@ : 19810815
}
JsonEnd",Win32_Process,20231028094942.041247+120,Win32_ComputerSystem,PC-DEDO,TabletServer.exe,C:\Users\User\AppData\Roaming\GaomonTablet\TabletServer.exe,,14404,318,,55468750,1380,200,TabletServer.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,511,8066,16025,4640,16528,5748,113086464,19144,8,4751360,14404,18,204,22,204,12,14528,28,,,3,8593750,103911424,10.0.19045,17580032,0,0
1698485035.8618069,pc-dedo,TabletDriver.exe,"Json={
   \@BrandName\@ : \@Gaomon\@,
   \@CfgWnd\@ : 133590,
   \@CustomerCode\@ : [ \@GM001\@, \@OEM02\@ ],
   \@DataPath\@ : \@C:\\Users\\User\\AppData\\Roaming\\Gaomon\\data\@,
   \@WndMarkValue\@ : 1981
}
JsonEnd",Win32_Process,20231028094942.340805+120,Win32_ComputerSystem,PC-DEDO,TabletDriver.exe,C:\Users\User\AppData\Roaming\GaomonTablet\TabletDriver.exe,,25736,239,,7031250,1380,200,TabletDriver.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,14397,94618,149915,9332,16528,9708,123711488,19320,8,9555968,25736,16,163,18,196,72807,241665,28,,,3,5312500,97648640,10.0.19045,11730944,2,278
1698485035.8618069,pc-dedo,MusNotifyIcon.exe,%systemroot%\system32\MusNotifyIcon.exe NotifyTrayIcon 9,Win32_Process,20231028094943.992392+120,Win32_ComputerSystem,PC-DEDO,MusNotifyIcon.exe,C:\Windows\system32\MusNotifyIcon.exe,,25028,241,,781250,1380,200,MusNotifyIcon.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,539,25470,15787,4216,10288,4640,2203451371520,15908,6,4317184,25028,16,186,17,194,13,457618,28,,,3,156250,2203447693312,10.0.19045,897024,1,4096
1698485035.8618069,pc-dedo,svchost.exe,C:\Windows\system32\svchost.exe -k UnistackSvcGroup,Win32_Process,20231028095050.073933+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,C:\Windows\system32\svchost.exe,,25164,470,,1250000,1380,200,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,1196,22956,15633,5692,1012,8220,2203763036160,24424,8,5828608,25164,27,227,29,227,189,16651511,28,,,3,2187500,2203755130880,10.0.19045,21962752,42,233476
1698485035.8618069,pc-dedo,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=it --service-sandbox-type=audio --mojo-platform-channel-handle=10320 --field-trial-handle=2080,i,4621903399916626985,3692864436808545952,262144 /prefetch:8",Win32_Process,20231028095258.065570+120,Win32_ComputerSystem,PC-DEDO,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,2188,288,,781250,1380,200,chrome.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,600,41172,6696,12584,964,12976,2306867380224,23780,8,12886016,2188,18,683,21,686,1554,21304,28,,,9,937500,2306841894912,10.0.19045,21954560,1678,47068
1698485035.8618069,pc-dedo,AMDRSSrcExt.exe,"""C:\Program Files\AMD\CNext\CNext\AMDRSSrcExt.exe"" fb28e830-7c29-4591-b2df-4e16275fa0d9 SOFTWARE\AMD\DVR\Overlays",Win32_Process,20231028095412.553559+120,Win32_ComputerSystem,PC-DEDO,AMDRSSrcExt.exe,C:\Program Files\AMD\CNext\CNext\AMDRSSrcExt.exe,,10828,351,,4375000,1380,200,AMDRSSrcExt.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2408,45080,120635,53152,13116,53352,4872466432,63116,8,54427648,10828,34,772,35,806,26,33920,28,,,8,1875000,4853731328,10.0.19045,35975168,3,65552
1698485035.8618069,pc-dedo,QtWebEngineProcess.exe,"""C:\Program Files\AMD\CNext\CNext\QtWebEngineProcess.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --enable-features=AllowContentInitiatedDataUrlNavigations,TracingServiceInProcess --disable-features=BackgroundFetch,ConsolidatedMovementXY,DnsOverHttpsUpgrade,InstalledApp,MojoVideoCapture,PictureInPicture,SmsReceiver,UseSkiaRenderer,WebPayments,WebUSB --lang=it --service-sandbox-type=network --use-gl=angle --application-name=Radeonsoftware --webengine-schemes=qrc:sLV --mojo-platform-channel-handle=5524 /prefetch:8",Win32_Process,20231028095417.971982+120,Win32_ComputerSystem,PC-DEDO,QtWebEngineProcess.exe,C:\Program Files\AMD\CNext\CNext\QtWebEngineProcess.exe,,23276,369,,937500,1380,200,QtWebEngineProcess.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,833,21860,7844,9168,17836,9448,2203636187136,26012,8,9388032,23276,22,528,26,529,65,370558,28,,,8,156250,2203625701376,10.0.19045,22822912,107,13208
1698485035.8618069,pc-dedo,jucheck.exe,"""C:\Program Files (x86)\Common Files\Java\Java Update\jucheck.exe"" -auto -critical",Win32_Process,20231028095435.474460+120,Win32_ComputerSystem,PC-DEDO,jucheck.exe,C:\Program Files (x86)\Common Files\Java\Java Update\jucheck.exe,,24892,405,,1406250,1380,200,jucheck.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2468,59654,13952,4028,776,4820,174874624,17936,8,4124672,24892,19,199,22,325,24,3851672,28,,,3,937500,101048320,10.0.19045,15622144,218,45542
1698485035.8618069,pc-dedo,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding,Win32_Process,20231028095852.208744+120,Win32_ComputerSystem,PC-DEDO,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,,15812,138,,312500,1380,200,UserOOBEBroker.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,128,1880,2858,1964,1128,2072,2203419709440,9848,8,2011136,15812,11,123,11,125,1,5035,28,,,3,0,2203417604096,10.0.19045,9465856,0,0
1698485035.8618069,pc-dedo,ShellExperienceHost.exe,"""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",Win32_Process,20231028100332.125720+120,Win32_ComputerSystem,PC-DEDO,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,,7848,601,,4531250,1380,200,ShellExperienceHost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,661,10690,21220,20272,1128,22564,2203742511104,60296,8,20758528,7848,32,620,35,766,12,181090,28,,,18,6406250,2203722588160,10.0.19045,46055424,0,0
1698485035.8618069,pc-dedo,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe -Embedding,Win32_Process,20231028100332.260961+120,Win32_ComputerSystem,PC-DEDO,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,,26056,316,,3593750,1380,200,RuntimeBroker.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,2067,34598,23833,6532,1128,9124,2203758440448,28908,8,6688768,26056,18,220,27,773,1863,678096,28,,,2,1406250,2203469561856,10.0.19045,18173952,0,0
1698485035.8618069,pc-dedo,Corsair.Service.exe,,Win32_Process,20231028100608.213355+120,Win32_ComputerSystem,PC-DEDO,Corsair.Service.exe,,,25744,844,,642187500,,,Corsair.Service.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,4727158,2739988,589342,59660,1012,61036,298876928,79336,8,61091840,25744,53,356,58,374,681629,171529449,0,,,44,1280312500,282001408,10.0.19045,79863808,752779,56921942
1698485035.8618069,pc-dedo,svchost.exe,C:\Windows\system32\svchost.exe -k PrintWorkflow -s PrintWorkflowUserSvc,Win32_Process,20231028102635.652761+120,Win32_ComputerSystem,PC-DEDO,svchost.exe,C:\Windows\system32\svchost.exe,,13444,133,,0,1380,200,svchost.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,70,3044,3275,1664,1012,1972,2203423387648,12448,8,1703936,13444,9,123,11,123,0,0,28,,,1,156250,2203418660864,10.0.19045,11902976,0,0
1698485035.8618069,pc-dedo,chrome.exe,"""C:\Program Files (x86)\Google\Chrome\Application\chrome.exe"" --type=renderer --disable-nacl --origin-trial-disabled-features=WebGPU --lang=it --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=144 --time-ticks-at-unix-epoch=-1697131501387453 --launch-time-ticks=1350384852686 --mojo-platform-channel-handle=6620 --field-trial-handle=2080,i,4621903399916626985,3692864436808545952,262144 /prefetch:1",Win32_Process,20231028103126.241828+120,Win32_ComputerSystem,PC-DEDO,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,23728,411,,2343750,1380,200,chrome.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,356,23940,131996,83476,964,147784,3489776627712,210484,4,85479424,23728,28,762,39,816,1918,15954186,28,,,25,37343750,3489763844096,10.0.19045,126881792,2269,4422884
1698485035.8618069,pc-dedo,Code.exe,"""D:\Microsoft VS Code\Code.exe"" ""C:\Work\4CI\bellini\processi\Scripts\de_donno_matteo_wmiprocess\wmiprocess\package\utility.py""",Win32_Process,20231028103415.663830+120,Win32_ComputerSystem,PC-DEDO,Code.exe,D:\Microsoft VS Code\Code.exe,,17324,1561,,325000000,1380,200,Code.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,31098,815782,247980,53044,23732,61296,3409431859200,116416,8,54317056,17324,43,776,52,831,161217,79724871,28,,,45,264531250,3409395240960,10.0.19045,102060032,163911,51952092
1698485035.8618069,pc-dedo,Code.exe,"""D:\Microsoft VS Code\Code.exe"" --type=crashpad-handler --user-data-dir=C:\Users\User\AppData\Roaming\Code /prefetch:7 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\User\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=735c2968-0a1c-41ad-b1d6-b902dadd803b&iid=735c2968-0a1c-41ad-b1d6-b902dadd803b&sid=735c2968-0a1c-41ad-b1d6-b902dadd803b --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.83.1 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=25.8.4 --initial-client-data=0x480,0x484,0x488,0x47c,0x48c,0x7ff68074a8a8,0x7ff68074a8b8,0x7ff68074a8c8",Win32_Process,20231028103415.850298+120,Win32_ComputerSystem,PC-DEDO,Code.exe,D:\Microsoft VS Code\Code.exe,,16108,246,,312500,1380,200,Code.exe,Win32_OperatingSystem,Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk1\Partition3,277,2638,15200,10856,17324,11296,2238054551552,29956,8,11116544,16108,13,472,14,472,20,580,28,,,7,0,2238012608512,10.0.19045,27860992,13,156
